endTime,artistName,trackName,msPlayed 
2021-05-21 08:44,Dave Holland,Grave Walker,419685
2021-05-21 10:15,Raul De Souza,Daisy Mae,346683
2021-05-21 10:19,Anthony Joseph,Maka Dimweh,224091
2021-05-21 10:23,GoGo Penguin,Kora - Cornelius Remix,259989
2021-05-21 10:25,Udi Shlomo,What Does a Person Need,111489
2021-05-21 10:30,David Halliday,Sometimes It Snows in April,323728
2021-05-21 10:33,BTS,Butter,164379
2021-05-21 10:35,salem ilese,Mad at Disney,136817
2021-05-21 10:38,Bea Miller,feel something,179637
2021-05-21 10:41,UPSAHL,People I Don't Like,142571
2021-05-21 10:44,Stellar,Ashes,165877
2021-05-21 10:47,JP Saxe,"Hey Stupid, I Love You",180719
2021-05-21 10:50,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198069
2021-05-21 10:53,Dove Cameron,We Belong,169867
2021-05-21 10:55,Ariana Grande,test drive,121984
2021-05-21 11:00,Billie Eilish,Your Power,325882
2021-05-21 11:03,bülow,Boys Will Be Boys,155659
2021-05-21 11:10,Every Single Day,Non-fiction,264064
2021-05-21 11:13,K.Will,Only You,199915
2021-05-21 11:17,Franchie Hen,Why Did You Come Now,235702
2021-05-21 11:21,SANDEUL,Lonesome Diary,42752
2021-05-21 11:21,Red Velvet,Future,215670
2021-05-21 11:22,Franchie Hen,Why Did You Come Now,9013
2021-05-22 01:34,Raul De Souza,Daisy Mae,106731
2021-05-22 01:34,LEE SUHYUN,In Your Time,28661
2021-05-22 01:39,BTS,Butter,164317
2021-05-22 01:41,BTS,Butter (Instrumental),162139
2021-05-22 01:46,BTS,Blue & Grey,254710
2021-05-22 01:49,V,Sweet Night,214070
2021-05-22 01:52,BTS,Butter,164422
2021-05-22 01:57,BTS,Inner Child,233248
2021-05-22 02:00,BTS,Intro: Singularity,196950
2021-05-22 02:04,BTS,Stigma,215986
2021-05-22 02:07,BTS,Butter,164389
2021-05-22 02:11,BTS,Blue & Grey,254752
2021-05-22 02:15,V,Sweet Night,214251
2021-05-22 02:19,BTS,Inner Child,233184
2021-05-22 02:22,BTS,Butter,164416
2021-05-22 02:25,BTS,Singularity,196934
2021-05-22 02:28,BTS,Stigma,215840
2021-05-22 02:33,BTS,Blue & Grey,254885
2021-05-22 02:35,BTS,Butter,164182
2021-05-22 02:39,V,Sweet Night,214049
2021-05-22 02:43,BTS,Inner Child,232998
2021-05-22 02:46,BTS,Intro: Singularity,196929
2021-05-22 02:49,BTS,Butter,164182
2021-05-22 02:53,BTS,Stigma,216043
2021-05-22 02:56,BTS,Life Goes On,206860
2021-05-22 03:00,BTS,Blue & Grey,254752
2021-05-22 13:44,BTS,Butter (Instrumental),37
2021-05-22 13:48,BTS,Butter,164258
2021-05-22 13:52,BTS,Life Goes On,207419
2021-05-22 13:55,BTS,Fly To My Room,221552
2021-05-22 13:59,BTS,Your eyes tell,244917
2021-05-22 14:02,BTS,Butter,164292
2021-05-22 14:05,IU,eight(Prod.&Feat. SUGA of BTS),167526
2021-05-22 14:09,V,Sweet Night,214112
2021-05-22 14:10,j-hope,Blue Side (Outro),89819
2021-05-22 14:13,BTS,Butter,164395
2021-05-22 14:17,BTS,Epiphany,239749
2021-05-22 14:21,BTS,Euphoria,228550
2021-05-22 14:25,BTS,Mikrokosmos,224043
2021-05-22 14:27,BTS,Butter,164198
2021-05-22 14:31,Agust D,People,196811
2021-05-22 15:28,Younha,WINTER FLOWER(Feat.RM),67670
2021-05-23 02:14,V,It's Definitely You,29067
2021-05-23 02:18,V,It's Definitely You,200816
2021-05-23 02:21,BTS,Butter,164283
2021-05-23 02:25,BTS,Blue & Grey,254885
2021-05-23 02:28,BTS,Stay,204733
2021-05-23 02:33,BTS,Look Here,218757
2021-05-23 02:36,BTS,Butter,164368
2021-05-23 02:40,Lee So Ra,Song Request 신청곡 (feat. SUGA of BTS),280811
2021-05-23 02:44,eAeon,Don't (feat. RM),205232
2021-05-23 02:48,Lee Seung Gi,A Song Make to You Smile,188928
2021-05-23 02:51,BTS,Butter,164187
2021-05-23 02:55,BTS,Life Goes On,207477
2021-05-23 02:58,BTS,Dynamite,198993
2021-05-23 03:02,BTS,134340,229787
2021-05-23 03:05,BTS,Butter,164315
2021-05-23 03:08,ILLENIUM,Nightlight,222178
2021-05-23 03:12,TOMORROW X TOGETHER,9 and Three Quarters - Run Away,211643
2021-05-23 03:14,Halsey,SUGA's Interlude,137979
2021-05-23 03:17,BTS,Butter,164219
2021-05-24 12:58,BTS,Butter,164175
2021-05-24 13:02,BTS,Dynamite,198928
2021-05-24 13:05,BTS,Film out,213838
2021-05-24 13:08,BTS,Butter,164187
2021-05-24 13:12,V,Sweet Night,214089
2021-05-24 13:15,Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],184811
2021-05-24 13:18,BTS,Butter,164161
2021-05-24 13:22,BTS,Life Goes On,207376
2021-05-24 13:26,BTS,Stay Gold,243152
2021-05-24 13:28,BTS,Butter,164152
2021-05-24 13:32,Lauv,Who (feat. BTS),179969
2021-05-24 13:35,IU,eight(Prod.&Feat. SUGA of BTS),167389
2021-05-24 13:38,BTS,Butter,164286
2021-05-24 13:41,BTS,Dynamite,198583
2021-05-24 13:45,BTS,Your eyes tell,245053
2021-05-24 13:48,BTS,Butter,164388
2021-05-24 13:51,Pink Sweat$,At My Worst,169862
2021-05-24 13:56,Agust D,Dear my friend (feat. Kim Jong Wan of NELL),291867
2021-05-24 13:59,BTS,Butter,164395
2021-05-24 14:03,BTS,Mikrokosmos,224150
2021-05-24 14:06,BTS,Dynamite - Acoustic Remix,197968
2021-05-24 14:07,BTS,Butter,50016
2021-05-25 10:31,BTS,Butter,164204
2021-05-25 10:34,Olivia Rodrigo,good 4 u,178095
2021-05-25 10:39,Dhanith Sri,Roja,291524
2021-05-25 10:41,J. Cole,m y . l i f e (with 21 Savage & Morray),64646
2021-05-25 10:45,BIGBANG,IF YOU,264136
2021-05-25 10:48,Bruno Major,Nothing,159788
2021-05-28 15:18,New Hope Club,Let Me Down Slow - Acoustic,104468
2021-05-28 15:23,Agust D,So Far Away,316027
2021-05-28 15:26,BTS,Epilogue: Young Forever,171765
2021-05-28 15:41,BTS,Mikrokosmos,77330
2021-05-28 15:41,Mandy Moore,Someday We'll Know,6934
2021-05-28 15:42,David Guetta,Titanium (feat. Sia),58240
2021-05-28 15:42,David Guetta,Titanium (feat. Sia) - Extended,58240
2021-05-28 15:42,David Guetta,Titanium (feat. Sia) - Extended,11755
2021-05-28 15:42,David Guetta,Titanium (feat. Sia) - Extended,0
2021-05-29 01:03,David Guetta,Titanium,32571
2021-05-29 01:55,Lee So Ra,Track 8,284807
2021-05-29 01:59,Mot,Wings,207401
2021-05-29 02:08,Kim Yun A,Spring day goes,273686
2021-05-29 02:12,Naul,언젠가는,238811
2021-05-29 02:17,Radiohead,High and Dry,257435
2021-05-29 02:22,Yoo Jae-Ha,내 마음에 비친 내 모습,292859
2021-05-29 02:58,푸른새벽,우리의 대화는 섬과 섬사이의 심해처럼 알수없는 짧은 단어들로 이루어지고 있었다,259973
2021-05-29 03:03,Coldplay,Higher Power,211083
2021-05-29 03:07,Coldplay,Yellow,266714
2021-05-29 03:13,Coldplay,The Scientist,309478
2021-05-29 03:17,The Chainsmokers,Something Just Like This,246949
2021-05-29 03:22,Coldplay,Fix You,295487
2021-05-30 03:40,Coldplay,Hymn for the Weekend,29131
2021-05-30 03:43,BTS,Butter,164367
2021-05-30 03:46,BTS,Butter (Instrumental),161903
2021-05-30 03:49,BTS,Dynamite - Instrumental,198654
2021-05-30 03:57,BTS,Blue & Grey,441171
2021-05-30 04:00,BTS,Butter,164170
2021-05-30 04:03,BTS,Butter (Instrumental),11766
2021-05-30 04:03,BTS,Butter (Hotter Remix),166923
2021-05-30 04:07,Billie Eilish,Your Power,245790
2021-05-30 04:10,Billie Eilish,lovely (with Khalid),199924
2021-05-30 04:12,Billie Eilish,Therefore I Am,31706
2021-05-30 04:15,BTS,Stigma,215905
2021-05-30 04:45,Urban Zakapa,Nearness is to love,45595
2021-05-30 04:49,BTS,Butter,164392
2021-05-30 04:52,V,Sweet Night,214240
2021-05-30 04:56,Joel Adams,Please Don't Go,209814
2021-05-30 05:00,Henry,It's You,231440
2021-05-30 05:03,BTS,Stigma,215979
2021-05-30 05:07,Gabrielle Aplin,Start of Time,239767
2021-05-30 05:11,Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],184806
2021-05-30 05:13,IU,eight(Prod.&Feat. SUGA of BTS),167101
2021-05-30 05:17,BTS,Intro: Singularity,196773
2021-05-31 01:11,Sufjan Stevens,Chicago,170582
2021-05-31 01:15,BTS,Dynamite,198903
2021-05-31 01:19,BTS,Film out,214346
2021-05-31 01:22,BTS,Butter,164157
2021-05-31 01:25,V,Sweet Night,214054
2021-05-31 01:28,Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],184911
2021-05-31 01:32,BTS,Butter,164201
2021-05-31 01:35,BTS,Life Goes On,207240
2021-05-31 01:39,BTS,Stay Gold,243006
2021-05-31 01:42,BTS,Butter,164176
2021-05-31 01:45,Lauv,Who (feat. BTS),179148
2021-06-04 06:30,IU,eight(Prod.&Feat. SUGA of BTS),58945
2021-06-04 06:32,Hailee Steinfeld,Wrong Direction,82586
2021-06-04 06:36,Emmit Fenn,Yellow,272693
2021-06-04 06:37,Emmit Fenn,Yellow,4256
2021-06-04 06:41,Hailee Steinfeld,Wrong Direction,248875
2021-06-04 06:44,Gracie Abrams,"I miss you, I’m sorry",167446
2021-06-04 06:48,JP Saxe,If the World Was Ending (feat. Julia Michaels),208592
2021-06-04 06:51,Sasha Alex Sloan,Older,190832
2021-06-04 06:53,Justin Bieber,Lonely (with benny blanco),149222
2021-06-04 07:04,Billie Eilish,Your Power,245706
2021-06-05 17:03,Billie Eilish,lovely (with Khalid),46
2021-06-05 17:08,Boney M.,Rasputin,219961
2021-06-05 17:12,Boney M.,Daddy Cool,208353
2021-06-05 17:14,Boney M.,Ribbons of Blue,117488
2021-06-05 17:15,Boney M.,No Woman No Cry,114117
2021-06-05 17:16,Boney M.,"Children of Paradise - 7"" Version",37428
2021-06-06 10:14,Yanni,Whispers in the Dark – in His Purest Form,91439
2021-06-06 10:18,BTS,Butter,164279
2021-06-06 10:20,BTS,Magic Shop,115959
2021-06-06 10:20,BTS,Butter,2859
2021-06-06 10:22,BTS,Butter (Hotter Remix),166829
2021-06-06 10:25,BTS,Butter (Sweeter Remix),161659
2021-06-06 10:28,BTS,Butter (Cooler Remix),161386
2021-06-06 10:28,BTS,Butter (Instrumental),1995
2021-06-06 10:30,BTS,Intro: The Most Beautiful Moment in Life,123029
2021-06-06 10:37,BTS,I Need U,210849
2021-06-06 10:41,BTS,Hold Me Tight,274938
2021-06-06 10:44,BTS,Skit: Expectation!,147493
2021-06-06 10:48,BTS,Dope,240012
2021-06-06 10:52,BTS,Boyz with Fun,244144
2021-06-06 11:17,BTS,Outro: Love Is Not Over,14048
2021-06-06 11:18,BTS,Converse High,87941
2021-06-06 11:26,BTS,Moving On,292483
2021-06-06 11:29,BTS,Outro: Love Is Not Over,143636
2021-06-06 11:30,BTS,Intro: The Most Beautiful Moment in Life,7983
2021-06-06 11:32,BTS,Intro: Never Mind,136331
2021-06-06 11:36,BTS,Whalien 52,13686
2021-06-06 11:37,BTS,Butterfly,58430
2021-06-06 11:37,BTS,Silver Spoon,20513
2021-06-06 11:38,BTS,Ma City,9563
2021-06-06 11:38,BTS,Whalien 52,21503
2021-06-06 11:38,BTS,Autumn Leaves,5365
2021-06-06 14:46,BTS,Butterfly,236007
2021-06-06 14:46,BTS,Butterfly,2838
2021-06-06 14:50,BTS,Whalien 52,243009
2021-06-06 14:54,BTS,Ma City,256580
2021-06-06 14:58,BTS,Silver Spoon,233050
2021-06-06 15:02,BTS,Skit: One Night in a Strange City,262961
2021-06-06 15:28,BTS,Autumn Leaves,294938
2021-06-06 15:31,BTS,Outro: House of Cards,177342
2021-06-06 15:34,BTS,Intro: Boy Meets Evil,121526
2021-06-06 15:37,BTS,Blood Sweat & Tears,216993
2021-06-06 15:41,BTS,Begin,229746
2021-06-06 15:45,BTS,Lie,215738
2021-06-06 15:48,BTS,Stigma,215797
2021-06-06 15:52,BTS,First Love,189762
2021-06-06 16:29,Armaan Malik,Echo (with KSHMR),69477
2021-06-06 16:32,RADWIMPS,Zenzenzense - movie ver.,144636
2021-06-09 14:49,BTS,Reflection,132042
2021-06-09 14:53,BTS,Intro: Boy Meets Evil,121673
2021-06-09 14:57,BTS,Blood Sweat & Tears,216901
2021-06-09 15:00,BTS,Begin,229291
2021-06-09 15:04,BTS,Lie,215667
2021-06-09 15:08,BTS,Stigma,216007
2021-06-09 15:11,BTS,First Love,0
2021-06-09 15:13,BTS,First Love,99115
2021-06-09 15:17,BTS,Reflection,233798
2021-06-09 15:20,BTS,MAMA,212080
2021-06-09 15:24,BTS,Awake,226112
2021-06-09 15:31,BTS,Lost,386368
2021-06-09 15:36,BTS,BTS Cypher 4,294293
2021-06-09 15:40,BTS,Am I Wrong,212923
2021-06-09 15:43,BTS,21st Century Girl,192384
2021-06-09 15:48,BTS,2! 3!,272549
2021-06-09 15:50,BTS,Interlude: Wings,144160
2021-06-09 15:53,BTS,Intro: The Most Beautiful Moment in Life,124581
2021-06-09 15:56,BTS,I Need U,209739
2021-06-09 16:01,BTS,Hold Me Tight,273942
2021-06-09 16:05,BTS,Autumn Leaves,266607
2021-06-09 16:12,BTS,Butterfly (Prologue Mix),295007
2021-06-09 16:16,BTS,Run,236059
2021-06-09 16:20,BTS,Ma City,256496
2021-06-09 16:24,BTS,Silver Spoon,232623
2021-06-09 16:28,BTS,Dope,239835
2021-06-09 16:31,BTS,Burning Up (Fire),203323
2021-06-09 16:35,BTS,Save Me,196475
2021-06-09 16:38,BTS,Epilogue: Young Forever,171664
2021-06-11 07:43,BTS,Converse High,79370
2021-06-11 07:48,2nd Moon,얼음연못,259082
2021-06-11 07:52,Yiruma,Kiss The Rain,259930
2021-06-11 07:57,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286417
2021-06-11 08:02,Streaming Music Studios,"Chihiro's Waltz (From ""Spirited Away"") [Piano Version]",195627
2021-06-11 08:09,Ryuichi Sakamoto,A Flower is not a Flower,394391
2021-06-11 08:13,Ryuichi Sakamoto,Rain,218232
2021-06-11 08:21,BTS,Intro: Serendipity,139890
2021-06-11 08:25,BTS,DNA,222852
2021-06-11 08:29,BTS,Best Of Me,227163
2021-06-11 08:32,BTS,dimple,196541
2021-06-11 08:36,BTS,Pied Piper,245527
2021-06-11 08:38,BTS,Skit: Billboard Music Awards Speech,107035
2021-06-11 08:42,BTS,MIC Drop,237648
2021-06-11 08:46,BTS,Go Go,235675
2021-06-11 08:50,BTS,Outro: Her,228501
2021-06-11 14:05,BTS,INTRO : Ringwanderung,85850
2021-06-11 15:06,BTS,Best Of Me - Japanese ver.,141690
2021-06-11 15:07,BTS,Best Of Me - Japanese ver.,86213
2021-06-11 15:11,BTS,血、汗、涙 - Japanese ver.,215933
2021-06-11 15:15,BTS,DNA - Japanese ver.,223635
2021-06-11 15:19,BTS,Not Today - Japanese ver.,233645
2021-06-11 15:23,BTS,MIC Drop - Japanese ver.,238128
2021-06-11 15:27,BTS,Don't Leave Me,227351
2021-06-11 15:31,BTS,Go Go - Japanese ver.,237179
2021-06-11 15:36,BTS,Crystal Snow,323142
2021-06-11 15:41,BTS,Spring Day - Japanese ver.,276725
2021-06-12 15:35,BTS,Let Go,148617
2021-06-12 15:39,Ruelle,War of Hearts,226401
2021-06-12 15:42,Fancy Cars,I'll Follow - Acoustic Version,198395
2021-06-12 15:45,BANNERS,Wild Love,190962
2021-06-12 15:49,Sleeping Wolf,Blindfold,195067
2021-06-12 15:53,Fleurie,Hurts Like Hell,231958
2021-06-12 15:58,SVRCINA,Meet Me on the Battlefield,264891
2021-06-12 16:02,Ruelle,Carry You,268683
2021-06-12 16:17,Jaymes Young,Feel Something,217318
2021-06-12 16:22,Aquilo,Sorry,255099
2021-06-12 16:26,Sleeping Wolf,The Wreck of Our Hearts,227126
2021-06-14 04:26,Fleurie,Hurricane,262784
2021-06-14 04:26,Lauv,Breathe,0
2021-06-14 04:34,Lauv,Breathe,318125
2021-06-17 16:05,BTS,Let Go,204276
2021-06-17 16:07,BTS,Let Go,95259
2021-06-17 16:10,BTS,OUTRO : Crack,74735
2021-06-17 16:13,BTS,Intro: Singularity,196976
2021-06-17 16:17,BTS,FAKE LOVE,242288
2021-06-17 16:21,BTS,The Truth Untold,242207
2021-06-17 16:25,BTS,134340,229878
2021-06-17 16:29,BTS,Paradise,243398
2021-06-17 16:34,BTS,Love Maze,246415
2021-06-17 16:39,BTS,Magic Shop,298099
2021-06-17 16:43,BTS,Airplane pt.2,218363
2021-06-17 16:46,BTS,Anpanman,232737
2021-06-17 16:55,BTS,So What,298997
2021-06-17 17:02,BTS,Outro: Tear,284949
2021-06-17 17:07,BTS,Intro : Persona,170847
2021-06-17 17:11,BTS,Boy With Luv (feat. Halsey),229680
2021-06-18 01:38,BTS,Mikrokosmos,30619
2021-06-18 01:42,BTS,Mikrokosmos,193547
2021-06-18 01:45,BTS,Make It Right,225865
2021-06-18 09:55,BTS,HOME,172000
2021-06-18 09:58,ITZY,In the morning,172281
2021-06-18 09:59,KIM SOO CHAN,HIP,67941
2021-06-18 10:02,Yeong Tak,Pitiful,191838
2021-06-18 10:06,Yeong Tak,니가 왜 거기서 나와,190084
2021-06-18 10:09,SEVENTEEN,Left & Right,201593
2021-06-18 10:12,Billie Eilish,bad guy,194088
2021-06-18 10:13,Lee Seung Chul,소녀시대,24291
2021-06-18 10:16,Ha Hyun Woo,Diamond,209253
2021-06-18 10:21,BTS,MIC Drop (Steve Aoki Remix) [Full Length Edition],307593
2021-06-18 10:22,EVERGLOW,FIRST,28087
2021-06-18 10:26,BTS,IDOL,222593
2021-06-18 10:26,(G)I-DLE,Last Dance,34
2021-06-18 10:26,TWICE,FANCY,8614
2021-06-18 10:26,Bahjat,Hometown Smile,34
2021-06-18 10:29,aespa,Black Mamba,174934
2021-06-18 16:43,SEVENTEEN,24H,29824
2021-06-18 16:46,Now United,Baila,102232
2021-06-18 16:49,Ruelle,Can't Stand Still,178390
2021-06-18 16:50,Ruelle,Earth Glow,34336
2021-06-18 16:50,The Black Skirts,Till The End of Time,44427
2021-06-18 16:56,The Black Skirts,SOMEDAY,253516
2021-06-18 16:57,dosii,Moon,10390
2021-06-18 17:01,Jo Hyun Ah,Here I am,237960
2021-06-19 02:09,BTS,HOME,234037
2021-06-19 02:13,BTS,Jamais Vu,227233
2021-06-19 02:17,BTS,Dionysus,248934
2021-06-19 14:43,PARK WON,Try,263337
2021-06-19 14:47,PARK WON,My Tale,225984
2021-06-19 14:51,PARK WON,You're My Light: Lacrimosa,269008
2021-06-19 14:53,PARK WON,DOWN,112907
2021-06-19 14:57,PARK WON,all of my life,249090
2021-06-19 15:02,PARK WON,My Tale,19104
2021-06-19 15:02,PARK WON,Try,263230
2021-06-19 15:08,2nd Moon,얼음연못,258974
2021-06-19 15:13,Yiruma,Kiss The Rain,259824
2021-06-19 16:50,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286213
2021-06-19 16:54,Streaming Music Studios,"Chihiro's Waltz (From ""Spirited Away"") [Piano Version]",195475
2021-06-19 17:00,Ryuichi Sakamoto,A Flower is not a Flower,395023
2021-06-19 17:04,Ryuichi Sakamoto,Rain,218203
2021-06-20 16:04,Hailee Steinfeld,Wrong Direction,395
2021-06-20 16:15,Emmit Fenn,Yellow,272518
2021-06-20 16:20,Hailee Steinfeld,Wrong Direction,248880
2021-06-20 16:22,Gracie Abrams,"I miss you, I’m sorry",166827
2021-06-20 16:23,JP Saxe,If the World Was Ending (feat. Julia Michaels),864
2021-06-20 16:25,2nd Moon,얼음연못,137341
2021-06-20 16:29,Haux,Calico,230933
2021-06-20 16:35,RITUAL,Josephine,245531
2021-06-20 16:39,Jon Bryant,Light,267083
2021-06-20 16:42,yaeow,I Need U,142566
2021-06-20 16:44,Lucy Park,Rain,151126
2021-06-20 16:49,ford.,4:38am (feat. Barrie),198064
2021-06-20 16:53,Bruno Major,The Most Beautiful Thing,235183
2021-06-20 16:55,María Isabel,Stuck in the Sky,134333
2021-06-20 16:58,Lo-Fang,Boris,217552
2021-06-20 17:03,Odina,Why'd You Make Me Cry,219867
2021-06-20 17:07,James Arthur,September,219851
2021-06-20 17:10,James TW,Butterflies,198032
2021-06-20 17:13,Dean Lewis,Be Alright,196320
2021-06-20 17:17,James Arthur,Falling Like The Stars,212651
2021-06-21 15:44,ford.,4:38am (feat. Barrie),28353
2021-06-21 15:44,Lukas Graham,Love Someone,29339
2021-06-21 15:48,Lukas Graham,Love Someone,175920
2021-06-21 15:52,Dermot Kennedy,Outnumbered,245697
2021-06-21 15:56,Maggie Rogers,Light On,233686
2021-06-21 16:19,Snow Patrol,Chasing Cars,607956
2021-06-21 16:22,Jack Johnson,Better Together,207585
2021-06-21 16:26,James Blunt,You're Beautiful,209451
2021-06-21 16:30,Unique Salonga,Midnight Sky,244315
2021-06-21 16:33,Omoinotake,モラトリアム,46672
2021-06-21 16:34,BTS,Your eyes tell,77616
2021-06-21 16:38,The Bellas,Cheap Thrills,219781
2021-06-21 16:41,The Bellas,Toxic,201483
2021-06-21 16:46,The Bellas,Riff Off,288550
2021-06-21 16:54,The Bellas,Freedom! '90,415178
2021-06-21 17:15,The Bellas,Cake By The Ocean,194074
2021-06-21 17:19,The Bellas,"I Don't Like It, I Love It",239392
2021-06-22 10:02,The Bellas,Love On Top (from the cast of Pitch Perfect),28778
2021-06-22 10:04,Hayd,Suffocate,81603
2021-06-22 10:08,Hayd,Suffocate,211647
2021-06-22 10:11,AJ Mitchell,Slow Dance (feat. Ava Max),178788
2021-06-22 10:14,ayokay,Sleepless Nights (feat. Nightly),197827
2021-06-22 10:15,Jeff Bernat,My Dear,32760
2021-06-22 10:15,Jeff Bernat,My Dear,35674
2021-06-22 10:18,Jeff Bernat,My Dear,175680
2021-06-22 10:22,ayokay,Sleepless Nights (feat. Nightly),197654
2021-06-22 10:24,Faime,Rain,160022
2021-06-22 10:25,Finding Hope,Whatever You Want,17467
2021-06-22 10:25,Faime,Rain,17467
2021-06-22 10:25,Tatiana Manaois,Helplessly,9402
2021-06-22 14:53,Finding Hope,Whatever You Want,173243
2021-06-22 14:58,Hayd,Suffocate,241935
2021-06-22 15:01,ayokay,Sleepless Nights (feat. Nightly),197718
2021-06-22 15:05,Jeff Bernat,My Dear,244123
2021-06-22 15:08,keshi,blue,178592
2021-06-22 15:11,Lauv,Changes,159963
2021-06-22 15:13,Faime,Thoughts,164331
2021-06-22 15:17,Jon Caryl,Roses Are Red (Violets Are Blue),212153
2021-06-22 15:20,88rising,Head In The Clouds,177818
2021-06-22 15:23,Faime,Rain,159851
2021-06-22 15:26,Finding Hope,Whatever You Want,209765
2021-06-22 15:30,Anson Seabra,Emerald Eyes,239638
2021-06-22 15:33,yaeow,Behind the Clouds,159835
2021-06-22 15:36,Juke Ross,Fresh Roses,200328
2021-06-22 15:39,Davin Kingston,Can This Morning Never End,178443
2021-06-22 15:53,AJ Mitchell,Slow Dance (feat. Ava Max),32650
2021-06-25 06:39,Switch,Love Over And Over Again,251662
2021-06-25 06:42,"Earth, Wind & Fire",September,215099
2021-06-25 06:46,Procol Harum,A Whiter Shade of Pale - Original Single Version,248800
2021-06-25 06:50,Arctic Monkeys,No. 1 Party Anthem,243014
2021-06-25 08:53,Jonny P,Good To You,154816
2021-06-25 08:53,Jonny P,Good To You,3904
